username,engagement,like_count,comment_count,share_count,view_count,hashtags,age_group,relatability_label,relatability_score
anon_2019,0.0783376539209332,894,63,10,12344,"['love', 'happiness', 'highschool', 'younglove', 'cuties', 'momlife', 'cutiepatooties', 'highschoolsweethearts', 'specialmoments', 'beingamom', 'sahm', 'thesemomentsmatter', 'tryingthebestican', 'raisingagentleman', 'raisingateenager', 'raisingateen', 'teenagesweethearts', 'teenagerelationships', 'momssupportingtheirkids', 'sahmoftwo', 'parentingthebestican', 'thetremusinis', 'parentinglooksdifferentforeveryone']",age5,relatable content,0.2764296233654022
anon_3073,0.1293103448275862,32,4,9,348,"['kids', '5k', 'mom', 'clean', 'mama', 'dad', 'cleaning', 'chores', 'papa', 'moms', 'teens', 'meme', 'blind', '10k', 'foryou', 'momlife', 'housecleaning', 'sahm', 'sahmlife', 'DADMOVES', 'tiktoks', 'tiktoker', 'foryoupage', 'eldermillenial', 'momsoftiktok', 'dadsoftiktok', 'momsover30', 'fypppp', 'fyppp', 'microinfluencer', 'fypppppppppppppppppppppppp', 'fypageシ', 'cleantok', 'viraltiktokr', 'contentcreatorstruggles', 'cleaningtiktok', 'memecut']",age5,relatable content,0.2501195669174194
anon_3508,0.0506756756756756,11,4,0,296,"['cats', 'relatable', 'snowday', 'cat', 'please', 'help', 'random', 'teen', 'helpme', 'fu', 'realtalk', 'rant', 'catmom', 'momlife', 'macandcheese', 'fyp', 'boymom', 'sahm', 'pleasegoviral', 'sahmlife', 'catsoftiktok', 'kidsoftiktok', 'momsoftiktok', 'fyppppppppppppppppppppppp', 'catmov']",age5,relatable content,0.7833136320114136
anon_3337,0.0193798449612403,12,2,1,774,"['tacotuesday', 'teen', 'teacher', 'keychain', 'crochet', 'tacos', 'momlife', 'student', 'tacolover', 'restock', 'workingmom', 'sahm', 'cricut', 'handmadegift', 'bagtag', 'emotionalsupport', 'stockingstuffer', 'wfhm']",age5,everyday life situation,0.462807685136795
anon_3046,0.0610695742471443,5681,153,47,96300,"['friday', 'pizza', 'weekend', 'viral', 'teens', 'foryou', 'haul', 'momlife', 'fyp', 'vlog', 'boymom', 'workingmom', 'sahm', 'foryoupage', 'momsoftiktok', 'momsontiktok']",age5,relatable content,0.2580503821372986
anon_3162,0.2083333333333333,4,1,0,24,"['babymama', 'momlife', 'lifewithkids', 'sahm', 'momofteens', 'firsttimemum', 'kytebaby', 'booooomjackson', 'metabooooomjackson', 'bmjackson51w']",age5,everyday life situation,0.4057818651199341
anon_3063,0.1075483027539204,87762,58,123,817707,"['middleschool', 'schoollunch', 'sahm', 'lunchideas', 'middleschoollunches', 'schoollunchideas', 'lunchideasforkids', 'omiebox', 'sahmsoftiktok', 'omieboxup']",age5,shared experience,0.4129926562309265
anon_3509,0.0422138836772983,43,2,0,1066,"['humor', 'moms', 'meme', 'relateable', 'momlife', 'fy', 'sendhelp', 'fyp', 'boymom', 'sahm', 'tiredmom', 'trashmaster', 'girlmom', 'momsofteens', 'kidsoftiktok', 'babiesoftiktok', 'momsoftiktok', 'momsoftoddlers', 'cleaningtiktok', 'momsofbabies', 'memecut']",age5,relatable content,0.3902970254421234
anon_3510,0.2767295597484276,146,28,2,636,"['life', 'highschool', 'whatislife', 'whoami', 'momlife', 'fyp', 'deepthoughts', 'howoldareyou', 'boymom', 'sahm', 'almost30', 'contentcreator', 'momtok']",age5,personal experience,0.2304669171571731
anon_3154,0.0605786618444846,64,2,1,1106,"['fyp', 'sahm', 'contentcreator', 'momofteens', 'twoundertwo', '40andovertiktokers']",age5,relatable content,0.992645025253296
anon_3511,0.0077736989851004,447,54,3,64834,"['throwback', 'highschool', 'sahm', 'sahmtok']",age5,everyday life situation,0.323870986700058
anon_3056,0.2653846153846154,40,23,6,260,"['itstheweekend', 'plans', 'itsfriday', 'getreadywithme', 'grwm', 'getready', 'yayitsfriday', 'happyfridayeveryone', 'sahm', 'sahmlife', 'momofteens', 'momoftoddlers', 'momsoftiktok', 'momsover30club', 'momsover30ontiktok']",age5,relatable content,0.8850002288818359
anon_3512,0.1085594989561586,44,8,0,479,"['me', 'i', 'lol', 'love', 'repost', 'family', 'share', 'like', 'car', 'lmao', 'funny', 'friends', 'kids', 'food', 'mom', 'follow', 'laugh', 'followme', 'money', 'likes', 'tok', 'funnymoments', 'yes', 'friend', 'friendshipgoals', 'vibes', 'laughing', 'friendship', 'video', 'loveyourself', 'wednesday', 'myself', 'vibe', 'teen', 'team', 'trending', 'viral', 'moms', 'cheese', 'tiktok', 'meme', 'save', 'laughter', 'foryou', 'funnyvideo', 'getreadywithme', 'tik', 'grwm', 'haul', 'funnyvideos', 'momlife', 'shop', 'fy', 'fyp', 'selfcare', 'foodies', 'foodie', 'takemymoney', 'coupon', 'savingmoney', 'sahm', 'virall', 'trendingsound', 'shoppinghaul', 'trendingvideo', 'couponing', 'viralll', 'videoviral', 'imtheproblem', 'ShareTheCare', 'ShareTheMagic', 'viralllllll', 'momtok', 'tiktokvideo', 'tiktokviral', 'foryoupage', '😍😍', '💜', '😍😍😍', '💕', '❤️❤️❤️', '❤️', '😘', '❤️❤️', '😘😘', '😍', '💕💕💕', '😘😘😘😘', '😘😘😘', '😍😍😍😍', '❤️❤️❤️❤️', '❤️❤️❤️❤️❤️', '❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️', 'foodtiktok', 'forypage', 'foryoupagethis', 'momsoftiktok', 'fyoupage', 'fypp', 'foodtok', 'fypppp', 'fyppp', 'fypppppp', 'fyppppp', 'fypppppppppppppp', 'foryoupage❤️❤️', 'fypシ', 'fypageシ', 'fyppppppppppppppppppppppp', 'followers➕', 'fypシ゚viral', 'foryoupageofficiall']",age5,everyday life situation,0.4219055771827698
anon_3513,0.0527817403708987,34,3,0,701,"['teen', 'bonding', 'sahm', 'preteeen', 'resellercommunity', 'beetlejuice2', 'capcut', 'latediagnosisadhd']",age5,everyday life situation,0.2284324765205383
anon_3142,0.0441176470588235,19,2,0,476,"['lmfao', 'edit', 'omg', 'lol', 'lady', 'haha', 'repost', 'family', 'share', 'like', 'cartoon', 'pillow', 'lmao', 'funny', 'moments', 'siblings', 'girl', 'mom', 'home', 'bro', 'work', 'sleepy', 'sister', 'relatable', 'cant', 'brother', 'comment', 'goodnight', 'bruh', 'sis', 'bed', 'hilarious', 'woman', 'mama', 'sofunny', 'night', 'dad', 'tired', 'usa', 'boy', 'ugh', 'truth', 'laughing', 'man', 'house', 'sleep', 'us', 'hahaha', 'guys', 'childhood', 'mine', 'fr', 'hehe', 'mylife', 'literally', 'dead', 'jimcarrey', 'dude', 'lmaoo', 'stress', 'dads', 'bedtime', 'motherhood', 'humor', 'true', 'yup', 'trending', 'ughh', 'everybody', 'people', 'acting', 'moms', 'lolz', 'teens', 'tiktok', 'meme', 'everyone', 'icant', 'funnyaf', 'selflove', 'actor', 'overtime', 'laughter', 'nightnight', 'frfr', 'foryou', 'teenager', 'makemefamous', 'yep', 'followtrain', 'parents', 'mamas', 'nation', 'literallymylife', 'comfort', 'relate', 'literallyme', 'trends', 'purpose', 'jobs', 'needsleep', 'adulting', 'memes', 'exhausted', 'worker', 'themask', 'comedyvideo', 'adults', 'fy', 'followparty', 'sleepdeprived', 'agree', 'comfy', 'mums', 'selfcare', 'parenthood', 'mindset', 'wasntexpectingthat', 'dontletthisflop', 'fulltime', 'comedyindia', 'notexpectingthat', 'employees', 'bigfamily', 'beds', 'deceased', 'adulthood', 'bedding', 'sahm', 'manhood', 'trendingvideo', 'womanhood', 'exhaustion', 'trendyyy', 'relatablecontent', 'relatablememes', 'memesdaily', 'delulu', 'momtok', 'tiktoker', 'mum', 'foryoupage', 'comedy', 'momsoftiktok', 'dadsoftiktok', 'yoo', 'momsover30', 'themaskmovie', 'sahms', 'momsover40', 'mamasoftiktok', 'fypシ', 'sahmsoftiktok', 'dadsover40', 'dadsover30', 'fypシ゚viral']",age5,relatable content,0.203454703092575
anon_3514,0.0668896321070234,17,3,0,299,"['lol', 'summer', 'love', 'cute', 'friends', 'dogs', 'instagram', 'pet', 'snapchat', 'house', 'teens', 'garden', 'legion', 'schnauzer', 'terrier', 'dogmom', 'sahm', 'moreviews', 'shadowbanned']",age5,everyday life situation,0.2447758913040161
anon_3515,0.0640869978356121,2745,714,183,56829,"['mom', 'highschool', 'teens', 'teenboy', 'backtoschoolshopping', 'highschoolfootball', 'highschooler', 'sahm', 'momofboys', 'teendriving', 'backtoschoolhaul', 'boymama', 'momofteens', 'boymomlife', 'momsoftiktok', 'boymoms', 'momssupportingmoms', 'boymomsoftiktok', 'creatorsearchinsights']",age5,relatable content,0.6154032349586487
anon_3044,0.3049645390070922,260,69,15,1128,"['love', 'family', 'happy', 'mom', 'home', 'dogs', 'country', 'military', 'pets', 'hippie', 'countrygirl', 'familytime', 'peace', 'texas', 'trending', 'teens', 'meme', 'selflove', 'skin', 'parenting', 'marriage', 'teenager', 'parents', 'married', 'momlife', 'growth', 'healing', 'generations', 'fyp', 'selfcare', 'newway', 'skincare', 'husbandwife', 'bluecollar', 'sahm', 'millennial', 'marriagehumor', 'forthood', 'momtok', 'dogsoftiktok', 'momsoftiktok', 'momsover30', 'miltok', 'capcut', 'innerchildhealing', 'memecut']",age5,relatable content,0.3254171311855316
anon_3094,0.3902439024390244,24,24,0,123,"['happythursday', 'iwashungry', 'bagels', 'happyfridayeveryone', 'sahm', 'makesomebreakfast', 'secondcoffee', 'momofteens']",age5,everyday life situation,0.3052871823310852
anon_3309,0.0614035087719298,13,1,0,228,"['babymama', 'momlife', 'lifewithkids', 'sahm', 'momofteens', 'firsttimemum', 'kytebaby', 'booooomjackson', 'metabooooomjackson', 'bmjackson51w']",age5,personal experience,0.5830592513084412
anon_3516,0.1291460832745236,119,51,13,1417,"['teens', 'momlife', 'fyp', 'deodorant', 'boymom', 'sahm', 'sahmlife', 'boymomlife', 'foryoupagе', 'momsoftiktok', 'sahmsoftiktok']",age5,relatable content,0.3194252848625183
anon_3517,0.1055900621118012,32,2,0,322,"['fitness', 'gymlife', 'reality', 'foryou', 'gymworkout', 'gymlifestyle', 'relateable', 'gymmotivation', 'gymgirls', 'dayinmylife', 'sahm', 'fitnessmotivation', 'gymprogress', 'gymvlog', 'gymvideos', 'momsofteens', 'millenialmom', 'momsoftiktok', 'momlifeunfiltered', 'momsofinsta', 'explorepage✨', 'plussizefitnessjourney', 'bodytansformation', 'gymreels', 'fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp']",age5,relatable content,0.5506613850593567
anon_3518,0.0464767616191904,59,2,1,1334,"['school', 'father', 'america', 'change', 'highschool', 'christian', 'changetheworld', 'teachers', 'violence', 'fatherfigure', 'unitedstates', 'christiangirl', 'mentalhealth', 'feminine', 'familyunited', 'sahm', 'strongmen', 'protectourchildren', 'healthyfamily', 'thisworldneedsjesus', 'schoolsafety', 'uniteamerica', 'healthyhome', 'christiantiktok', 'masculinemen', 'mothersinthehome', 'protectourteachers']",age5,common problem,0.2191783934831619
anon_3048,0.2119205298013245,28,4,0,151,"['mommylife', 'momlife', 'sahm', 'momtok', 'momofteens', 'momsoftiktok']",age5,relatable content,0.9870245456695556
anon_3519,0.0173190984578884,67,6,0,4215,"['mom', 'help', 'teen', 'helpme', 'sahm', 'raisingteens', 'lifeafterloss']",age5,everyday life situation,0.3355627357959747
anon_3403,0.173259493670886,184,35,0,1264,"['school', 'kids', 'for', 'highschool', 'moms', 'senioryear', 'daughters', 'schooldays', 'workingmom', 'sahm', 'momofteens', 'foryoupage', 'momtiktok', 'trendingtiktok', '2024', 'momsoftiktok', 'momsofdaughters', 'momsoftiktokclub', 'momsofseniors2024']",age5,relatable content,0.3124487996101379
anon_3122,0.0988700564971751,28,5,2,354,"['funny', 'fyp', 'sahm', 'sahmlife', 'momtok', 'momofteens', 'tiktokmom', 'fyppppppppppppppppppppppp', 'sahmsoftiktok', 'capcut', 'foryoupageofficiall', 'sahmlifebelike']",age5,relatable content,0.4213821291923523
anon_3122,0.077277970011534,56,7,4,867,"['trending', 'viral', 'funnymom', 'cantgetout', 'sahm', 'lockedinaroom', 'mypunishment', 'momtok', 'momofteens', 'tiktokmom', 'momofteendaughter', 'momofriktokover40']",age5,everyday life situation,0.2529283463954925
anon_3061,0.23,101,14,0,500,"['healthy', 'blessed', 'momlife', 'vibewithme', 'coolmom', 'adayinmylife', 'healing', 'fyp', 'latinamom', 'notaregularmom', 'sahm', 'minivlog', 'millenialmom', 'momofteens', 'twinmama', 'sahmtok', 'realmami4life']",age5,everyday life situation,0.2694757878780365
anon_3100,0.2727272727272727,76,20,6,374,"['teenager', 'pov', 'fyp', 'sahm', 'momtok', 'momsoftiktok', 'momsover40', 'fypシ', 'foryoupageofficiall']",age5,relatable content,0.2726456522941589
anon_3061,0.0652096022930849,150,20,12,2791,"['momlife', 'vibewithme', 'coolmom', 'fyp', 'latinamom', 'notaregularmom', 'sahm', 'millenialmom', 'momofteens', 'twinmama', 'sahmtok', 'realmami4life']",age5,everyday life situation,0.2812678515911102
anon_3047,0.0833333333333333,31,2,0,396,"['wednesday', 'motherhood', 'parenting', 'parents', 'fy', 'fyp', 'boymom', 'sahm', 'raisingkids', 'momofteens', 'momsoftiktok', 'sahmsoftiktok']",age5,everyday life situation,0.317161500453949
anon_3520,0.037016264722378,48,4,14,1783,"['lovelife', 'lala', 'wifey', 'latinas', 'brunette', 'pdx', 'momlife', 'momof4', 'sahm', 'vancouverwa', 'traveladdict', 'momofgirls', 'girlmom', 'momofteens', 'tattoomama', 'momsover40', 'nailsbyliza', 'momsofig']",age5,relatable content,0.9356327056884766
anon_3521,0.0524899057873485,33,6,0,743,"['travel', 'proudmom', 'trending', 'viral', 'makemoney', 'momlife', 'sidehustle', 'momof4', 'womeninbusiness', 'sahm', 'supportivemom', 'momofboys', 'sportsmom', 'wahm', 'makemoneyonline', 'collegekidproblems', 'momofteens', 'passiveincome', 'makemoneyfromyourphone', 'momofathletes']",age5,relatable content,0.4272759556770324
anon_3522,0.1010989010989011,43,3,0,455,"['teenager', 'fyp', 'sahm', '2024', 'helpmeplease😂😂']",age5,relatable content,0.3587667346000671
anon_3523,0.1676866585067319,119,17,1,817,"['daughter', 'mom', 'moms', 'teenager', 'daughters', 'fyp', 'momhumor', 'sahm', 'momtok', 'momsoftiktok', 'momsover30', 'microinfluencer']",age5,relatable content,0.2640324831008911
anon_3524,0.2418300653594771,32,5,0,153,"['bts', 'followme', 'son', 'teen', 'viral', 'nj', 'backtoschool', 'fy', 'fyp', 'sahm', 'learnontiktok']",age5,personal experience,0.2845648229122162
anon_3525,0.0365510777881911,35,1,3,1067,"['teens', 'foryou', 'momsbelike', 'momlife', 'preteens', 'fyp', 'sahm', 'teendaughter', 'capcut']",age5,everyday life situation,0.2984053790569305
anon_3221,0.0776796973518285,265,14,29,3965,"['relatable', 'motherhood', 'trending', 'fyp', 'sahm', 'momofteens', 'over40mom', 'momsoftiktok', 'momsover40']",age5,relatable content,0.9902902245521544
anon_3156,0.0347349177330895,16,3,0,547,"['survivor', 'life', 'mom', 'viral', 'teens', 'daughters', 'dontgiveup', 'fyp', 'sahm', 'sahmlife', '❤️', 'fypage', 'momsoftiktok', 'daughtersoftiktok', 'fypシ', 'fyppppppppppppppppppppppp', 'healingera', 'fypシ゚viral']",age5,everyday life situation,0.3419548571109772
anon_3246,0.1034482758620689,57,15,0,696,"['relatable', 'mama', 'humor', 'pnw', 'grocery', 'winco', 'vent', 'sahm', 'sahmlife', 'roadto10k', 'groceryhaul', 'momofteens']",age5,relatable content,0.9173644185066224
anon_3526,0.0408163265306122,35,1,0,882,"['chores', 'momproblems', 'teenagersbelike', 'sahm', 'mamatired']",age5,relatable content,0.5704737901687622
anon_3527,0.0823529411764705,30,5,0,425,"['car', 'kids', 'hair', 'follow', 'girls', 'instagram', 'relatable', 'sunset', 'innerpeace', 'f', 'dimples', 'facebook', 'eyes', 'trending', 'teens', 'girlswholift', 'followback', 'support', 'foryou', 'locs', '100k', 'getmeto50k', 'blowthisup', 'sahm', 'womensupportingwomen', 'momsoftiktok', 'payoffdebt', 'sahmlifebelike', 'caliyanna']",age5,relatable content,0.95856112241745
anon_3528,0.0140597539543057,15,1,0,1138,"['fun', 'mom', 'disneyland', 'disney', 'teenager', 'cm', 'viralvideo', 'momlife', 'fyp', 'castmember', 'disneyparks', 'sahm', 'sahmlife', 'corememories', 'teenagermom', 'disneylandcalifornia', 'disneylandresort', 'disneylandfood', 'momsoftiktok', 'disneytiktok', 'memoryunlocked', 'sahmsoftiktok']",age5,relatable content,0.2193952351808548
anon_2394,0.0257289879931389,10,5,0,583,"['silk', 'bliss', 'mom', 'goodnight', 'frizzyhair', 'teenager', 'acne', 'teengirl', 'pillowcase', 'genx', 'over40', 'christmasgift', 'sahm', 'blissy', 'girlmom', 'christmas2024', 'momtok', 'giftforher', 'over40mom', 'over30club', 'girlgifts', 'silkpillowcase', 'mulberrysilk', 'preventwrinkles', 'tiktokshopfinds', 'tiktokshopdeals', 'tiktokshopblackfriday', 'tiktokshopcybermonday', 'tiktokshopholidaydeals']",age5,relatable content,0.4203745424747467
anon_3529,0.0155988857938718,129,7,4,8975,"['football', 'dessert', 'easy', 'chocolatechip', 'cookies', 'highschool', 'varsity', 'dinner', 'momlife', 'fyp', 'chocolatechipcookies', 'sahm', 'sahmlife', 'easyrecipe', 'fypage', 'momsoftiktok', 'fypp', 'momlifeiscrazy', 'fyppppppppppppppppppppppp', 'sahmsoftiktok', 'fypシ゚viral']",age5,everyday life situation,0.2958379685878753
anon_3074,0.1369047619047619,59,10,0,504,"['parenting', 'momlife', 'fyp', 'sahm', 'momofteens', 'momsover30', 'nohoodlikemotherhood']",age5,relatable content,0.8369260430335999
anon_3065,0.0968468468468468,42,1,0,444,"['funny', 'mom', 'grandma', 'old', 'eating', 'senior', 'teen', 'highschool', 'trending', 'viral', 'fup', 'trend', 'granny', 'teenmom', 'momlife', 'knob', 'fyp', 'teenmum', 'bigback', 'sahm', 'sahmlife', 'mukbang', 'teenmama', 'babiesoftiktok', '늙음필터', 'fyppppppppppppppppppppppp', 'sahmoftiktok', 'fypシ゚viral', 'pullingonthatmfknob', 'auriandmikalah']",age5,relatable content,0.2923656404018402
anon_3420,0.0881534178781317,537,16,17,6466,"['motherhood', 'momlife', 'momgoals', 'funnymom', 'stayathomemom', 'momof4', 'momboss', 'momhumor', 'sahm', 'sahmlife', 'momoffour', 'millenialmom', 'momofteens']",age5,relatable content,0.3329680562019348
anon_3078,0.0456369107321965,89,2,0,1994,"['workout', 'running', 'walking', 'exercise', 'moveyourbody', 'beautifulweather', 'momandbaby', 'fyp', 'boymom', 'sahm', 'girlmom', 'momofthree', 'momofteens', 'sahmsoftiktok', 'mominspo', 'momofatoodler', 'momfriendsoftiktok']",age5,relatable content,0.8945726156234741
anon_3053,0.0659340659340659,5,1,0,91,"['babymama', 'momlife', 'lifewithkids', 'sahm', 'momofteens', 'firsttimemum', 'kytebaby', 'booooomjackson', 'metabooooomjackson', 'bmjackson51w']",age5,relatable content,0.3170138001441955
anon_3094,0.3255813953488372,47,37,0,258,"['squirrel', 'happytuesday', 'noidea', 'losingmymind', 'toomanythoughts', 'sahm', 'enlighten', 'momofteens', 'mombrain', 'fypage']",age5,relatable content,0.3534404635429382
anon_2803,0.0957854406130268,21,4,0,261,"['teenager', 'mommasgirl', '15yearsold', 'sahm', 'mybabyisgettingsobig']",age5,relatable content,0.7704805135726929
anon_3065,0.0806451612903225,33,2,0,434,"['life', 'teen', 'trending', 'tiktok', 'foryou', 'trend', 'teenmom', 'xyz', 'fyp', 'makethisgoviral', 'teenmum', 'sahm', 'xyzabc', 'teenmama', '2024', 'fypp', 'fypシ', 'sahmoftiktok', 'momlifebelikethat', 'fypシ゚viral', 'momlifebelikethatsometimes']",age5,relatable content,0.3014912009239197
anon_3065,0.1141868512110726,29,4,0,289,"['daughter', 'school', 'love', 'family', 'jealous', 'beautiful', 'beauty', 'friends', 'life', 'kids', 'bestfriend', 'pretty', 'kid', 'envy', 'teamwork', 'prettygirls', 'human', 'teen', 'stress', 'highschool', 'trending', 'children', 'viral', 'emotions', 'foryou', 'fakefriends', 'trend', 'odd', 'teenmom', 'fyp', 'youmatter', 'mentalhealth', 'teenmother', 'teenmum', 'mentalhealthmatters', 'sahm', 'influencer', 'teenmama', 'foryourpage', 'fypage', 'momsoftiktok', 'fypsounds', 'fypシ', 'xyzbca', 'xzyabc', 'xzybca', 'fypシ゚viral', 'foryoupageofficiall', 'fypdongggggggg', 'whatanoddthingtosay', 'sheismikalahhh', 'auriandmikalah']",age5,everyday life situation,0.3175788521766662
anon_3048,0.1388101983002833,46,2,1,353,"['mommylife', 'momlife', 'sahm', 'momtok', 'momofteens', 'momsoftiktok', 'momsofdaughters', 'mamasoftiktok', 'mamasdetiktok']",age5,relatable content,0.334659218788147
anon_2391,0.0773751224289911,61,16,2,1021,"['football', 'highschool', 'foryou', 'insecure', 'footballseason', 'satire', 'sahm', 'foryoupage', 'comedy', 'momsoftiktok']",age5,relatable content,0.2831290662288666
